created_at	lat	long
2019-09-10 16:55:00	30.6776	-88.1617
2019-09-10 17:54:00	28.3818533333333	-80.8167458680624
2019-09-10 17:54:00	26.06848	-80.40421
2019-09-10 17:54:00	26.54039	-80.193339
2019-09-10 16:54:00	32.3733755	-90.1356202
2019-09-10 16:54:00	30.44278	-87.27242
2019-09-10 16:53:00	30.443289	-87.190572
2019-09-10 17:53:00	28.8389249	-82.33958
2019-09-10 17:53:00	27.892387	-82.326871
2019-09-10 16:53:00	30.441	-87.19142
2019-09-10 17:53:00	28.274956	-82.696047
2019-09-10 14:52:00	33.03781	-117.0904
2019-09-10 16:51:00	31.58636	-85.32079
2019-09-10 16:52:00	30.3501042	-88.5544728
2019-09-10 16:50:00	31.25669	-85.4595
2019-09-10 16:50:00	31.25669	-85.4595
2019-09-10 16:51:00	30.68436	-88.1485
2019-09-10 17:51:00	32.5739186335249	-82.4141420695934
2019-09-10 17:51:00	26.805981	-80.103632
2019-09-10 17:51:00	28.53549	-81.35037
2019-09-10 17:46:00	33.54775	-84.29965
2019-09-10 16:51:00	32.3109813	-90.366381
2019-09-10 16:51:00	30.66492	-88.1944
2019-09-10 17:50:00	28.31791	-80.67866
2019-09-10 17:50:00	30.440038	-84.20213
2019-09-10 17:50:00	26.16708	-80.31248
2019-09-10 16:50:00	32.58779	-85.57039
2019-09-10 17:49:00	31.153224	-84.715277
2019-09-10 16:50:00	30.44258	-87.19102
2019-09-10 17:49:00	34.06407	-84.24633
2019-09-10 17:48:00	26.23008	-80.28329
2019-09-10 17:48:00	26.13201	-80.28666
2019-09-10 16:48:00	33.33312	-86.81886
2019-09-10 14:48:00	33.15554	-117.2411
2019-09-10 16:47:00	30.406736	-86.592575
2019-09-10 17:47:00	28.55583	-81.58569
2019-09-10 16:47:00	35.15723	-89.80605
2019-09-10 14:45:00	34.125313	-117.544971
2019-09-10 14:47:00	34.03938	-117.2425
2019-09-10 14:42:00	33.950938	-117.29491
2019-09-10 16:47:00	30.69096	-88.173286
2019-09-10 17:47:00	28.04709	-82.43948
2019-09-10 17:47:00	33.660871	-84.589407
2019-09-10 17:46:00	26.63068	-82.004425
2019-09-10 16:46:00	30.44001	-86.65042
2019-09-10 17:45:00	33.62583	-85.0368
2019-09-10 17:46:00	26.33798	-80.17898
2019-09-10 14:45:00	33.185099	-117.347822
2019-09-10 17:45:00	34.42677	-84.26068
2019-09-10 16:45:00	30.599271	-88.107258
2019-09-10 14:44:00	34.024026	-117.873518
2019-09-10 17:45:00	33.39622	-84.02746
2019-09-10 17:45:00	28.211079	-80.705963
2019-09-10 14:42:00	33.218308	-117.312257
2019-09-10 17:44:00	31.85964	-81.27385
2019-09-10 16:45:00	33.46424	-86.93005
2019-09-10 17:44:00	26.6558	-80.29515
2019-09-10 17:44:00	30.90046	-84.68113
2019-09-10 17:44:00	26.1507828701376	-80.3058909638332
2019-09-10 14:44:00	33.08159	-117.2538
2019-09-10 16:44:00	34.23751	-88.7438
2019-09-10 16:44:00	33.62579	-86.62412
2019-09-10 17:44:00	26.20828	-81.80745
2019-09-10 16:44:00	35.067816	-89.725106
2019-09-10 14:44:00	33.90714	-117.53
2019-09-10 16:43:00	30.23462	-87.91036
2019-09-10 16:43:00	33.68671	-86.883965
2019-09-10 16:43:00	33.40558	-86.77365
2019-09-10 17:43:00	26.61593	-81.70553
2019-09-10 16:42:00	30.6688	-88.17615
2019-09-10 17:41:00	30.302121	-81.5653328
2019-09-10 16:42:00	30.46746	-88.63814
